  time ;  Dist ; Course ;   V   ;  Type
 41.800; 79.549; 3.97742976353481E+0000;   4.910 Aircraft
 41.900; 78.935; 3.94673373461961E+0000;   4.923 Aircraft
 42.000; 78.319; 3.91595967817794E+0000;   4.935 Aircraft
 42.100; 77.702; 3.88510759420979E+0000;   4.948 Aircraft
 42.200; 77.084; 3.85417748271516E+0000;   4.960 Aircraft
 42.300; 76.463; 3.82316934369407E+0000;   4.973 Aircraft
 42.400; 75.842; 3.79208317714649E+0000;   4.985 Aircraft
 42.500; 75.218; 3.76091898307244E+0000;   4.998 Aircraft
 42.600; 74.594; 3.72967676147192E+0000;   5.010 Aircraft
 42.700; 73.967; 3.69835651234492E+0000;   5.023 Aircraft
 42.800; 73.339; 3.66695823569145E+0000;   5.035 Aircraft
 42.900; 72.710; 3.63548193151150E+0000;   5.048 Aircraft
 43.000; 72.079; 3.60392759980508E+0000;   5.060 Aircraft
 43.100; 71.446; 3.57229524057218E+0000;   5.073 Aircraft
 43.200; 70.812; 3.54058485381281E+0000;   5.085 Aircraft
 43.300; 70.176; 3.50879643952696E+0000;   5.098 Aircraft
 43.400; 69.539; 3.47692999771464E+0000;   5.110 Aircraft
 43.500; 68.900; 3.44498552837584E+0000;   5.123 Aircraft
 43.600; 68.259; 3.41296303151057E+0000;   5.135 Aircraft
 43.700; 67.617; 3.38086250711882E+0000;   5.148 Aircraft
 43.800; 66.974; 3.34868395520060E+0000;   5.160 Aircraft
 43.900; 66.329; 3.31642737575590E+0000;   5.173 Aircraft
 44.000; 65.682; 3.28409276878473E+0000;   5.185 Aircraft
 44.100; 65.034; 3.25168013428708E+0000;   5.198 Aircraft
 44.200; 64.384; 3.21918947226296E+0000;   5.210 Aircraft
 44.300; 63.732; 3.18662078271237E+0000;   5.223 Aircraft
 44.400; 63.079; 3.15397406563530E+0000;   5.235 Aircraft
 44.500; 62.425; 3.12124932103175E+0000;   5.248 Aircraft
 44.600; 61.769; 3.08844654890173E+0000;   5.260 Aircraft
 44.700; 61.111; 3.05556574924524E+0000;   5.273 Aircraft
 44.800; 60.452; 3.02260692206227E+0000;   5.285 Aircraft
 44.900; 59.791; 2.98957006735282E+0000;   5.298 Aircraft
 45.000; 59.129; 2.95645518511690E+0000;   5.310 Aircraft
 45.100; 58.465; 2.92326227535451E+0000;   5.323 Aircraft
 45.200; 57.800; 2.88999133806564E+0000;   5.335 Aircraft
 45.300; 57.133; 2.85664237325029E+0000;   5.348 Aircraft
 45.400; 56.464; 2.82321538090847E+0000;   5.360 Aircraft
 45.500; 55.794; 2.78971036104018E+0000;   5.373 Aircraft
 45.600; 55.123; 2.75612731364541E+0000;   5.385 Aircraft
 45.700; 54.449; 2.72246623872417E+0000;   5.398 Aircraft
 45.800; 53.775; 2.68872713627645E+0000;   5.410 Aircraft
 45.900; 53.098; 2.65491000630225E+0000;   5.423 Aircraft
 46.000; 52.420; 2.62101484880159E+0000;   5.435 Aircraft
 46.100; 51.741; 2.58704166377444E+0000;   5.448 Aircraft
 46.200; 51.060; 2.55299045122082E+0000;   5.460 Aircraft
 46.300; 50.377; 2.51886121114073E+0000;   5.473 Aircraft
 46.400; 49.693; 2.48465394353416E+0000;   5.485 Aircraft
 46.500; 49.007; 2.45036864840112E+0000;   5.498 Aircraft
 46.600; 48.320; 2.41600532574160E+0000;   5.510 Aircraft
 46.700; 47.631; 2.38156397555561E+0000;   5.523 Aircraft
 46.800; 46.941; 2.34704459784314E+0000;   5.535 Aircraft
 46.900; 46.249; 2.31244719260420E+0000;   5.548 Aircraft
 47.000; 45.555; 2.27777175983879E+0000;   5.560 Aircraft
 47.100; 44.860; 2.24301829954689E+0000;   5.573 Aircraft
 47.200; 44.164; 2.20818681172853E+0000;   5.585 Aircraft
 47.300; 43.466; 2.17327729638369E+0000;   5.598 Aircraft
 47.400; 42.766; 2.13828975351237E+0000;   5.610 Aircraft
 47.500; 42.064; 2.10322418311458E+0000;   5.623 Aircraft
 47.600; 41.362; 2.06808058519031E+0000;   5.635 Aircraft
 47.700; 40.657; 2.03285895973957E+0000;   5.648 Aircraft
 47.800; 39.951; 1.99755930676236E+0000;   5.660 Aircraft
 47.900; 39.244; 1.96218162625867E+0000;   5.673 Aircraft
 48.000; 38.535; 1.92672591822850E+0000;   5.685 Aircraft
 48.100; 37.824; 1.89119218267186E+0000;   5.698 Aircraft
 48.200; 37.112; 1.85558041958875E+0000;   5.710 Aircraft
 48.300; 36.398; 1.81989062897916E+0000;   5.723 Aircraft
 48.400; 35.682; 1.78412281084309E+0000;   5.735 Aircraft
 48.500; 34.966; 1.74827696518055E+0000;   5.748 Aircraft
 48.600; 34.247; 1.71235309199154E+0000;   5.760 Aircraft
 48.700; 33.527; 1.67635119127605E+0000;   5.773 Aircraft
 48.800; 32.805; 1.64027126303409E+0000;   5.785 Aircraft
 48.900; 32.082; 1.60411330726565E+0000;   5.798 Aircraft
 49.000; 31.358; 1.56787732397073E+0000;   5.810 Aircraft
 49.100; 30.631; 1.53156331314934E+0000;   5.823 Aircraft
 49.200; 29.903; 1.49517127480148E+0000;   5.835 Aircraft
 49.300; 29.174; 1.45870120892714E+0000;   5.848 Aircraft
 49.400; 28.443; 1.42215311552633E+0000;   5.860 Aircraft
 49.500; 27.711; 1.38552699459904E+0000;   5.873 Aircraft
 49.600; 26.976; 1.34882284614528E+0000;   5.885 Aircraft
 49.700; 26.241; 1.31204067016504E+0000;   5.898 Aircraft
 49.800; 25.504; 1.27518046665833E+0000;   5.910 Aircraft
 49.900; 24.765; 1.23824223562514E+0000;   5.923 Aircraft
 50.000; 24.025; 1.20122597706548E+0000;   5.935 Aircraft
 50.100; 23.283; 1.16413169097934E+0000;   5.948 Aircraft
 50.200; 22.539; 1.12695937736673E+0000;   5.960 Aircraft
 50.300; 21.794; 1.08970903622764E+0000;   5.973 Aircraft
 50.400; 21.048; 1.05238066756208E+0000;   5.985 Aircraft
 50.500; 20.299; 1.01497427137005E+0000;   5.998 Aircraft
 50.600; 19.550; 9.77489847651536E-0001;   6.010 Aircraft
 50.700; 18.799; 9.39927396406550E-0001;   6.023 Aircraft
 50.800; 18.046; 9.02286917635089E-0001;   6.035 Aircraft
 50.900; 17.291; 8.64568411337153E-0001;   6.048 Aircraft
 51.000; 16.535; 8.26771877512743E-0001;   6.060 Aircraft
 51.100; 15.778; 7.88897316161857E-0001;   6.073 Aircraft
 51.200; 15.019; 7.50944727284497E-0001;   6.085 Aircraft
 51.300; 14.258; 7.12914110880662E-0001;   6.098 Aircraft
 51.400; 13.496; 6.74805466950352E-0001;   6.110 Aircraft
 51.500; 12.732; 6.36618795493567E-0001;   6.123 Aircraft
 51.600; 11.967; 5.98354096510308E-0001;   6.135 Aircraft
 51.700; 11.200; 5.60011370000573E-0001;   6.148 Aircraft
 51.800; 10.432; 5.21590615964364E-0001;   6.160 Aircraft
 51.900;  9.662; 4.83091834401680E-0001;   6.173 Aircraft
 52.000;  8.890; 4.44515025312521E-0001;   6.185 Aircraft
 52.100;  8.117; 4.05860188696887E-0001;   6.198 Aircraft
 52.200;  7.343; 3.67127324554778E-0001;   6.210 Aircraft
 52.300;  6.566; 3.28316432886195E-0001;   6.223 Aircraft
 52.400;  5.789; 2.89427513691136E-0001;   6.235 Aircraft
 52.500;  5.009; 2.50460566969603E-0001;   6.248 Aircraft
 52.600;  4.228; 2.11415592721595E-0001;   6.260 Aircraft
 52.700;  3.446; 1.72292590947112E-0001;   6.273 Aircraft
 52.800;  2.662; 1.33091561646154E-0001;   6.285 Aircraft
 52.900;  1.876; 9.38125048187219E-0002;   6.298 Aircraft
 53.000;  1.089; 5.44554204648144E-0002;   6.310 Aircraft
 53.100;  0.300; 1.50203085844321E-0002;   6.323 Aircraft
 53.200; -0.490;-2.44928308224250E-0002;   6.335 Aircraft
 53.300; -1.282;-6.40839977557570E-0002;   6.348 Aircraft
 53.400; -2.075;-1.03753192215564E-0001;   6.360 Aircraft
 53.500; -2.870;-1.43500414201846E-0001;   6.373 Aircraft
 53.600; -3.667;-1.83325663714602E-0001;   6.385 Aircraft
 53.700; -4.465;-2.23228940753833E-0001;   6.398 Aircraft
 53.800; -5.264;-2.63210245319540E-0001;   6.410 Aircraft
 53.900; -6.065;-3.03269577411721E-0001;   6.423 Aircraft
 54.000; -6.868;-3.43406937030377E-0001;   6.435 Aircraft
 54.100; -7.672;-3.83622324175507E-0001;   6.448 Aircraft
 54.200; -8.478;-4.23915738847113E-0001;   6.460 Aircraft
 54.300; -9.286;-4.64287181045193E-0001;   6.473 Aircraft
 54.400;-10.095;-5.04736650769749E-0001;   6.485 Aircraft
 54.500;-10.905;-5.45264148020779E-0001;   6.498 Aircraft
 54.600;-11.717;-5.85869672798284E-0001;   6.510 Aircraft
 54.700;-12.531;-6.26553225102264E-0001;   6.523 Aircraft
 54.800;-13.346;-6.67314804932718E-0001;   6.535 Aircraft
 54.900;-14.163;-7.08154412289648E-0001;   6.548 Aircraft
 55.000;-14.981;-7.49072047173052E-0001;   6.560 Aircraft
 55.100;-15.801;-7.90067709582931E-0001;   6.573 Aircraft
 55.200;-16.623;-8.31141399519285E-0001;   6.585 Aircraft
 55.300;-17.446;-8.72293116982114E-0001;   6.598 Aircraft
 55.400;-18.270;-9.13522861971418E-0001;   6.610 Aircraft
 55.500;-19.097;-9.54830634487196E-0001;   6.623 Aircraft
 55.600;-19.924;-9.96216434529450E-0001;   6.635 Aircraft
 55.700;-20.754;-1.03768026209818E+0000;   6.648 Aircraft
 55.800;-21.584;-1.07922211719338E+0000;   6.660 Aircraft
 55.900;-22.417;-1.12084199981506E+0000;   6.673 Aircraft
 56.000;-23.251;-1.16253990996321E+0000;   6.685 Aircraft
 56.100;-24.086;-1.20431584763784E+0000;   6.698 Aircraft
 56.200;-24.923;-1.24616981283894E+0000;   6.710 Aircraft
 56.300;-25.762;-1.28810180556652E+0000;   6.723 Aircraft
 56.400;-26.602;-1.33011182582057E+0000;   6.735 Aircraft
 56.500;-27.444;-1.37219987360110E+0000;   6.748 Aircraft
 56.600;-28.287;-1.41436594890810E+0000;   6.760 Aircraft
 56.700;-29.132;-1.45661005174158E+0000;   6.773 Aircraft
 56.800;-29.979;-1.49893218210153E+0000;   6.785 Aircraft
 56.900;-30.827;-1.54133233998796E+0000;   6.798 Aircraft
 57.000;-31.676;-1.58381052540086E+0000;   6.810 Aircraft
 57.100;-32.527;-1.62636673834023E+0000;   6.823 Aircraft
 57.200;-33.380;-1.66900097880608E+0000;   6.835 Aircraft
 57.300;-34.234;-1.71171324679841E+0000;   6.848 Aircraft
 57.400;-35.090;-1.75450354231721E+0000;   6.860 Aircraft
 57.500;-35.947;-1.79737186536249E+0000;   6.873 Aircraft
 57.600;-36.806;-1.84031821593424E+0000;   6.885 Aircraft
 57.700;-37.667;-1.88334259403246E+0000;   6.898 Aircraft
 57.800;-38.529;-1.92644499965716E+0000;   6.910 Aircraft
 57.900;-39.393;-1.96962543280834E+0000;   6.923 Aircraft
 58.000;-40.258;-2.01288389348599E+0000;   6.935 Aircraft
 58.100;-41.124;-2.05622038169011E+0000;   6.948 Aircraft
 58.200;-41.993;-2.09963489742071E+0000;   6.960 Aircraft
 58.300;-42.863;-2.14312744067778E+0000;   6.973 Aircraft
 58.400;-43.734;-2.18669801146133E+0000;   6.985 Aircraft
 58.500;-44.607;-2.23034660977136E+0000;   6.998 Aircraft
 58.600;-45.481;-2.27407323560786E+0000;   7.010 Aircraft
 58.700;-46.358;-2.31787788897083E+0000;   7.023 Aircraft
 58.800;-47.235;-2.36176056986028E+0000;   7.035 Aircraft
 58.900;-48.114;-2.40572127827620E+0000;   7.048 Aircraft
 59.000;-48.995;-2.44976001421860E+0000;   7.060 Aircraft
 59.100;-49.878;-2.49387677768747E+0000;   7.073 Aircraft
 59.200;-50.761;-2.53807156868282E+0000;   7.085 Aircraft
 59.300;-51.647;-2.58234438720464E+0000;   7.098 Aircraft
 59.400;-52.534;-2.62669523325294E+0000;   7.110 Aircraft
 59.500;-53.422;-2.67112410682771E+0000;   7.123 Aircraft
 59.600;-54.313;-2.71563100792896E+0000;   7.135 Aircraft
 59.700;-55.204;-2.76021593655668E+0000;   7.148 Aircraft
 59.800;-56.098;-2.80487889271088E+0000;   7.160 Aircraft
 59.900;-56.992;-2.84961987639155E+0000;   7.173 Aircraft
 60.000;-57.889;-2.89443888759870E+0000;   7.185 Aircraft
 60.100;-58.787;-2.93933592633232E+0000;   7.198 Aircraft
 60.200;-59.686;-2.98431099259241E+0000;   7.210 Aircraft
 60.300;-60.587;-3.02936408637899E+0000;   7.223 Aircraft
 60.400;-61.490;-3.07449520769203E+0000;   7.235 Aircraft
 60.500;-62.394;-3.11970435653155E+0000;   7.248 Aircraft
 60.600;-63.300;-3.16499153289755E+0000;   7.260 Aircraft
 60.700;-64.207;-3.21035673679002E+0000;   7.273 Aircraft
 60.800;-65.116;-3.25579996820896E+0000;   7.285 Aircraft
 60.900;-66.026;-3.30132122715438E+0000;   7.298 Aircraft
 61.000;-66.938;-3.34692051362628E+0000;   7.310 Aircraft
 61.100;-67.852;-3.39259782762465E+0000;   7.323 Aircraft
 61.200;-68.767;-3.43835316914949E+0000;   7.335 Aircraft
 61.300;-69.684;-3.48418653820081E+0000;   7.348 Aircraft
 61.400;-70.602;-3.53009793477861E+0000;   7.360 Aircraft
 61.500;-71.522;-3.57608735888288E+0000;   7.373 Aircraft
 61.600;-72.443;-3.62215481051362E+0000;   7.385 Aircraft
 61.700;-73.366;-3.66830028967084E+0000;   7.398 Aircraft
 61.800;-74.290;-3.71452379635453E+0000;   7.410 Aircraft
 61.900;-75.217;-3.76082533056470E+0000;   7.423 Aircraft
 62.000;-76.144;-3.80720489230135E+0000;   7.435 Aircraft
 62.100;-77.073;-3.85366248156446E+0000;   7.448 Aircraft
 62.200;-78.004;-3.90019809835406E+0000;   7.460 Aircraft
 62.300;-78.936;-3.94681174267013E+0000;   7.473 Aircraft
 62.400;-79.870;-3.99350341451267E+0000;   7.485 Aircraft
 62.500;-80.805;-4.04027311388169E+0000;   7.498 Aircraft
 62.600;-81.742;-4.08712084077718E+0000;   7.510 Aircraft
 62.700;-82.681;-4.13404659519915E+0000;   7.523 Aircraft
 62.800;-83.621;-4.18105037714759E+0000;   7.535 Aircraft
 62.900;-84.563;-4.22813218662250E+0000;   7.548 Aircraft
 63.000;-85.506;-4.27529202362390E+0000;   7.560 Aircraft
 63.100;-86.451;-4.32252988815176E+0000;   7.573 Aircraft
 63.200;-87.397;-4.36984578020611E+0000;   7.585 Aircraft
 63.300;-88.345;-4.41723969978692E+0000;   7.598 Aircraft
 63.400;-89.294;-4.46471164689421E+0000;   7.610 Aircraft
 63.500;-90.245;-4.51226162152798E+0000;   7.623 Aircraft
 63.600;-91.198;-4.55988962368822E+0000;   7.635 Aircraft
 63.700;-92.152;-4.60759565337494E+0000;   7.648 Aircraft
 63.800;-93.108;-4.65537971058813E+0000;   7.660 Aircraft
 63.900;-93.873;-4.69366313617774E+0000;   7.670 Aircraft
 64.000;-94.640;-4.73199649938430E+0000;   7.680 Aircraft
 64.100;-95.408;-4.77037980020780E+0000;   7.690 Aircraft
 64.200;-96.176;-4.80881303864824E+0000;   7.700 Aircraft
 64.300;-96.946;-4.84729621470563E+0000;   7.710 Aircraft
 64.400;-97.717;-4.88582932837996E+0000;   7.720 Aircraft
 64.500;-98.488;-4.92441237967123E+0000;   7.730 Aircraft
 64.600;-99.261;-4.96304536857945E+0000;   7.740 Aircraft
 64.700;-100.035;-5.00172829510462E+0000;   7.750 Aircraft
 64.800;-100.809;-5.04046115924672E+0000;   7.760 Aircraft
 64.900;-101.585;-5.07924396100577E+0000;   7.770 Aircraft
 65.000;-102.362;-5.11807670038177E+0000;   7.780 Aircraft
 65.100;-103.139;-5.15695937737471E+0000;   7.790 Aircraft
 65.200;-103.918;-5.19589199198459E+0000;   7.800 Aircraft
 65.300;-104.697;-5.23487454421141E+0000;   7.810 Aircraft
 65.400;-105.478;-5.27390703405518E+0000;   7.820 Aircraft
 65.500;-106.260;-5.31298946151590E+0000;   7.830 Aircraft
 65.600;-107.042;-5.35212182659356E+0000;   7.840 Aircraft
 65.700;-107.826;-5.39130412928816E+0000;   7.850 Aircraft
 65.800;-108.611;-5.43053636959970E+0000;   7.860 Aircraft
 65.900;-109.396;-5.46981854752819E+0000;   7.870 Aircraft
 66.000;-110.183;-5.50915066307363E+0000;   7.880 Aircraft
 66.100;-110.971;-5.54853271623600E+0000;   7.890 Aircraft
 66.200;-111.759;-5.58796470701532E+0000;   7.900 Aircraft
 66.300;-112.549;-5.62744663541159E+0000;   7.910 Aircraft
 66.400;-113.340;-5.66697850142480E+0000;   7.920 Aircraft
 66.500;-114.131;-5.70656030505495E+0000;   7.930 Aircraft
 66.600;-114.924;-5.74619204630205E+0000;   7.940 Aircraft
 66.700;-115.717;-5.78587372516609E+0000;   7.950 Aircraft
 66.800;-116.512;-5.82560534164707E+0000;   7.960 Aircraft
 66.900;-117.308;-5.86538689574500E+0000;   7.970 Aircraft
 67.000;-118.104;-5.90521838745987E+0000;   7.980 Aircraft
 67.100;-118.902;-5.94509981679169E+0000;   7.990 Aircraft
 67.200;-119.701;-5.98503118374045E+0000;   8.000 Aircraft
 67.300;-120.500;-6.02501248830615E+0000;   8.010 Aircraft
 67.400;-121.301;-6.06504373048880E+0000;   8.020 Aircraft
 67.500;-122.102;-6.10512491028839E+0000;   8.030 Aircraft
 67.600;-122.905;-6.14525602770493E+0000;   8.040 Aircraft
 67.700;-123.709;-6.18543708273840E+0000;   8.050 Aircraft
 67.800;-124.513;-6.22566807538883E+0000;   8.060 Aircraft
 67.900;-125.319;-6.26594900565619E+0000;   8.070 Aircraft
 68.000;-126.126;-6.30627987354050E+0000;   8.080 Aircraft
 68.100;-126.933;-6.34666067904176E+0000;   8.090 Aircraft
 68.200;-127.742;-6.38709142215996E+0000;   8.100 Aircraft
 68.300;-128.551;-6.42757210289510E+0000;   8.110 Aircraft
 68.400;-129.362;-6.46810272124719E+0000;   8.120 Aircraft
 68.500;-130.174;-6.50868327721622E+0000;   8.130 Aircraft
 68.600;-130.986;-6.54931377080219E+0000;   8.140 Aircraft
 68.700;-131.800;-6.58999420200511E+0000;   8.150 Aircraft
 68.800;-132.614;-6.63072457082497E+0000;   8.160 Aircraft
 68.900;-133.430;-6.67150487726178E+0000;   8.170 Aircraft
 69.000;-134.247;-6.71233512131553E+0000;   8.180 Aircraft
 69.100;-135.064;-6.75321530298622E+0000;   8.190 Aircraft
 69.200;-135.883;-6.79414542227386E+0000;   8.200 Aircraft
 69.300;-136.703;-6.83512547917844E+0000;   8.210 Aircraft
 69.400;-137.523;-6.87615547369996E+0000;   8.220 Aircraft
 69.500;-138.345;-6.91723540583843E+0000;   8.230 Aircraft
 69.600;-139.167;-6.95836527559385E+0000;   8.240 Aircraft
 69.700;-139.991;-6.99954508296620E+0000;   8.250 Aircraft
 69.800;-140.815;-7.04077482795550E+0000;   8.260 Aircraft
 69.900;-141.641;-7.08205451056175E+0000;   8.270 Aircraft
 70.000;-142.468;-7.12338413078494E+0000;   8.280 Aircraft
 70.100;-143.295;-7.16476368862507E+0000;   8.290 Aircraft
 70.200;-144.124;-7.20619318408214E+0000;   8.300 Aircraft
 70.300;-144.953;-7.24767261715616E+0000;   8.310 Aircraft
 70.400;-145.784;-7.28920198784713E+0000;   8.320 Aircraft
 70.500;-146.616;-7.33078129615504E+0000;   8.330 Aircraft
 70.600;-147.448;-7.37241054207989E+0000;   8.340 Aircraft
 70.700;-148.282;-7.41408972562168E+0000;   8.350 Aircraft
 70.800;-149.116;-7.45581884678042E+0000;   8.360 Aircraft
 70.900;-149.952;-7.49759790555611E+0000;   8.370 Aircraft
 71.000;-150.789;-7.53942690194873E+0000;   8.380 Aircraft
 71.100;-151.626;-7.58130583595830E+0000;   8.390 Aircraft
 71.200;-152.465;-7.62323470758482E+0000;   8.400 Aircraft
 71.300;-153.304;-7.66521351682828E+0000;   8.410 Aircraft
 71.400;-154.145;-7.70724226368868E+0000;   8.420 Aircraft
 71.500;-154.986;-7.74932094816603E+0000;   8.430 Aircraft
 71.600;-155.829;-7.79144957026032E+0000;   8.440 Aircraft
 71.700;-156.673;-7.83362812997155E+0000;   8.450 Aircraft
 71.800;-157.517;-7.87585662729973E+0000;   8.460 Aircraft
 71.900;-158.363;-7.91813506224485E+0000;   8.470 Aircraft
 72.000;-159.209;-7.96046343480692E+0000;   8.480 Aircraft
 72.100;-160.057;-8.00284174498593E+0000;   8.490 Aircraft
 72.200;-160.905;-8.04526999278188E+0000;   8.500 Aircraft
 72.300;-161.755;-8.08774817819478E+0000;   8.510 Aircraft
 72.400;-162.606;-8.13027630122462E+0000;   8.520 Aircraft
 72.500;-163.457;-8.17285436187141E+0000;   8.530 Aircraft
 72.600;-164.310;-8.21548236013514E+0000;   8.540 Aircraft
 72.700;-165.163;-8.25816029601581E+0000;   8.550 Aircraft
 72.800;-166.018;-8.30088816951343E+0000;   8.560 Aircraft
 72.900;-166.873;-8.34366598062799E+0000;   8.570 Aircraft
 73.000;-167.730;-8.38649372935949E+0000;   8.580 Aircraft
 73.100;-168.587;-8.42937141570794E+0000;   8.590 Aircraft
 73.200;-169.446;-8.47229903967333E+0000;   8.600 Aircraft
 73.300;-170.306;-8.51527660125567E+0000;   8.610 Aircraft
 73.400;-171.166;-8.55830410045495E+0000;   8.620 Aircraft
 73.500;-172.028;-8.60138153727117E+0000;   8.630 Aircraft
 73.600;-172.890;-8.64450891170434E+0000;   8.640 Aircraft
 73.700;-173.754;-8.68768622375445E+0000;   8.650 Aircraft
 73.800;-174.618;-8.73091347342151E+0000;   8.660 Aircraft
 73.900;-175.484;-8.77419066070551E+0000;   8.670 Aircraft
 74.000;-176.350;-8.81751778560645E+0000;   8.680 Aircraft
 74.100;-177.218;-8.86089484812434E+0000;   8.690 Aircraft
 74.200;-178.086;-8.90432184825917E+0000;   8.700 Aircraft
 74.300;-178.956;-8.94779878601095E+0000;   8.710 Aircraft
 74.400;-179.827;-8.99132566137967E+0000;   8.720 Aircraft
 74.500;-180.698;-9.03490247436533E+0000;   8.730 Aircraft
 74.600;-181.571;-9.07852922496794E+0000;   8.740 Aircraft
 74.700;-182.444;-9.12220591318749E+0000;   8.750 Aircraft
 74.800;-183.319;-9.16593253902398E+0000;   8.760 Aircraft
 74.900;-184.194;-9.20970910247742E+0000;   8.770 Aircraft
 75.000;-185.071;-9.25353560354780E+0000;   8.780 Aircraft
 75.100;-185.948;-9.29741204223513E+0000;   8.790 Aircraft
 75.200;-186.827;-9.34133841853940E+0000;   8.800 Aircraft
 75.300;-187.706;-9.38531473246061E+0000;   8.810 Aircraft
 75.400;-188.587;-9.42934098399877E+0000;   8.820 Aircraft
 75.500;-189.468;-9.47341717315387E+0000;   8.830 Aircraft
 75.600;-190.351;-9.51754329992592E+0000;   8.840 Aircraft
 75.700;-191.234;-9.56171936431491E+0000;   8.850 Aircraft
 75.800;-192.119;-9.60594536632084E+0000;   8.860 Aircraft
 75.900;-193.004;-9.65022130594372E+0000;   8.870 Aircraft
 76.000;-193.891;-9.69454718318354E+0000;   8.880 Aircraft
 76.100;-194.778;-9.73892299804030E+0000;   8.890 Aircraft
 76.200;-195.667;-9.78334875051401E+0000;   8.900 Aircraft
 76.300;-196.556;-9.82782444060467E+0000;   8.910 Aircraft
 76.400;-197.447;-9.87235006831226E+0000;   8.920 Aircraft
 76.500;-198.339;-9.91692563363680E+0000;   8.930 Aircraft
 76.600;-199.231;-9.96155113657829E+0000;   8.940 Aircraft
 76.700;-200.125;-1.00062265771367E+0001;   8.950 Aircraft
 76.800;-201.019;-1.00509519553121E+0001;   8.960 Aircraft
 76.900;-201.915;-1.00957272711044E+0001;   8.970 Aircraft
 77.000;-202.811;-1.01405525245137E+0001;   8.980 Aircraft
 77.100;-203.709;-1.01854277155399E+0001;   8.990 Aircraft
 77.200;-204.607;-1.02303528441830E+0001;   9.000 Aircraft
 77.300;-205.507;-1.02753279104431E+0001;   9.010 Aircraft
 77.400;-206.407;-1.03203529143201E+0001;   9.020 Aircraft
 77.500;-207.309;-1.03654278558141E+0001;   9.030 Aircraft
 77.600;-208.211;-1.04105527349250E+0001;   9.040 Aircraft
 77.700;-209.115;-1.04557275516529E+0001;   9.050 Aircraft
 77.800;-210.019;-1.05009523059977E+0001;   9.060 Aircraft
 77.900;-210.925;-1.05462269979595E+0001;   9.070 Aircraft
 78.000;-211.831;-1.05915516275382E+0001;   9.080 Aircraft
 78.100;-212.739;-1.06369261947338E+0001;   9.090 Aircraft
 78.200;-213.647;-1.06823506995464E+0001;   9.100 Aircraft
 78.300;-214.557;-1.07278251419759E+0001;   9.110 Aircraft
 78.400;-215.467;-1.07733495220224E+0001;   9.120 Aircraft
 78.500;-216.378;-1.08189238396858E+0001;   9.130 Aircraft
 78.600;-217.291;-1.08645480949662E+0001;   9.140 Aircraft
 78.700;-218.204;-1.09102222878635E+0001;   9.150 Aircraft
 78.800;-219.119;-1.09559464183777E+0001;   9.160 Aircraft
 78.900;-220.034;-1.10017204865089E+0001;   9.170 Aircraft
 79.000;-220.951;-1.10475444922571E+0001;   9.180 Aircraft
 79.100;-221.868;-1.10934184356222E+0001;   9.190 Aircraft
 79.200;-222.787;-1.11393423166042E+0001;   9.200 Aircraft
 79.300;-223.706;-1.11853161352032E+0001;   9.210 Aircraft
 79.400;-224.627;-1.12313398914191E+0001;   9.220 Aircraft
 79.500;-225.548;-1.12774135852519E+0001;   9.230 Aircraft
 79.600;-226.471;-1.13235372167017E+0001;   9.240 Aircraft
 79.700;-227.394;-1.13697107857685E+0001;   9.250 Aircraft
 79.800;-228.319;-1.14159342924522E+0001;   9.260 Aircraft
 79.900;-229.244;-1.14622077367528E+0001;   9.270 Aircraft
 80.000;-230.171;-1.15085311186704E+0001;   9.280 Aircraft
 80.100;-231.098;-1.15549044382049E+0001;   9.290 Aircraft
 80.200;-232.027;-1.16013276953563E+0001;   9.300 Aircraft
 80.300;-232.956;-1.16478008901248E+0001;   9.310 Aircraft
 80.400;-233.886;-1.16943240225101E+0001;   9.320 Aircraft
 80.500;-234.818;-1.17408970925124E+0001;   9.330 Aircraft
 80.600;-235.750;-1.17875201001316E+0001;   9.340 Aircraft
 80.700;-236.684;-1.18341930453678E+0001;   9.350 Aircraft
 80.800;-237.618;-1.18809159282210E+0001;   9.360 Aircraft
 80.900;-238.554;-1.19276887486910E+0001;   9.370 Aircraft
 81.000;-239.490;-1.19745115067780E+0001;   9.380 Aircraft
 81.100;-240.428;-1.20213842024820E+0001;   9.390 Aircraft
 81.200;-241.366;-1.20683068358029E+0001;   9.400 Aircraft
 81.300;-242.306;-1.21152794067408E+0001;   9.410 Aircraft
 81.400;-243.246;-1.21623019152955E+0001;   9.420 Aircraft
 81.500;-244.187;-1.22093743614673E+0001;   9.430 Aircraft
 81.600;-245.130;-1.22564967452560E+0001;   9.440 Aircraft
 81.700;-246.073;-1.23036690666616E+0001;   9.450 Aircraft
 81.800;-247.018;-1.23508913256841E+0001;   9.460 Aircraft
 81.900;-247.963;-1.23981635223237E+0001;   9.470 Aircraft
 82.000;-248.910;-1.24454856565801E+0001;   9.480 Aircraft
 82.100;-249.857;-1.24928577284535E+0001;   9.490 Aircraft
 82.200;-250.806;-1.25402797379438E+0001;   9.500 Aircraft
 82.300;-251.755;-1.25877516850511E+0001;   9.510 Aircraft
 82.400;-252.705;-1.26352735697754E+0001;   9.520 Aircraft
 82.500;-253.657;-1.26828453921165E+0001;   9.530 Aircraft
 82.600;-254.609;-1.27304671520747E+0001;   9.540 Aircraft
 82.700;-255.563;-1.27781388496497E+0001;   9.550 Aircraft
 82.800;-256.517;-1.28258604848417E+0001;   9.560 Aircraft
